filepath,liver_maskpath,tumor_maskpath,study_number,instance_number,liver_mask_empty,tumor_mask_empty
/root/autodl-tmp/LiTS/volume-92_159.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_159.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_159.png,92,159,False,False
/root/autodl-tmp/LiTS/volume-92_415.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_415.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_415.png,92,159,True,False
/root/autodl-tmp/LiTS/volume-92_671.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_671.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_671.png,92,159,False,False
/root/autodl-tmp/LiTS/volume-92_160.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_160.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_160.png,92,160,False,False
/root/autodl-tmp/LiTS/volume-92_416.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_416.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_416.png,92,160,True,False
/root/autodl-tmp/LiTS/volume-92_672.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_672.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_672.png,92,160,False,False
/root/autodl-tmp/LiTS/volume-92_161.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_161.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_161.png,92,161,False,False
/root/autodl-tmp/LiTS/volume-92_417.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_417.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_417.png,92,161,True,False
/root/autodl-tmp/LiTS/volume-92_673.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_673.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_673.png,92,161,False,False
/root/autodl-tmp/LiTS/volume-92_162.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_162.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_162.png,92,162,False,False
/root/autodl-tmp/LiTS/volume-92_418.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_418.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_418.png,92,162,True,False
/root/autodl-tmp/LiTS/volume-92_674.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_674.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_674.png,92,162,False,False
/root/autodl-tmp/LiTS/volume-92_163.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_163.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_163.png,92,163,False,False
/root/autodl-tmp/LiTS/volume-92_419.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_419.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_419.png,92,163,True,False
/root/autodl-tmp/LiTS/volume-92_675.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_675.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_675.png,92,163,False,False
/root/autodl-tmp/LiTS/volume-92_164.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_164.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_164.png,92,164,False,False
/root/autodl-tmp/LiTS/volume-92_420.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_420.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_420.png,92,164,True,False
/root/autodl-tmp/LiTS/volume-92_676.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_676.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_676.png,92,164,False,False
/root/autodl-tmp/LiTS/volume-92_165.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_165.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_165.png,92,165,False,False
/root/autodl-tmp/LiTS/volume-92_421.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_421.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_421.png,92,165,True,False
/root/autodl-tmp/LiTS/volume-92_677.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_677.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_677.png,92,165,False,False
/root/autodl-tmp/LiTS/volume-92_166.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_166.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_166.png,92,166,False,False
/root/autodl-tmp/LiTS/volume-92_422.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_422.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_422.png,92,166,True,False
/root/autodl-tmp/LiTS/volume-92_678.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_678.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_678.png,92,166,False,False
/root/autodl-tmp/LiTS/volume-92_167.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_167.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_167.png,92,167,False,False
/root/autodl-tmp/LiTS/volume-92_423.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_423.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_423.png,92,167,True,False
/root/autodl-tmp/LiTS/volume-92_679.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_679.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_679.png,92,167,False,False
/root/autodl-tmp/LiTS/volume-92_168.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_168.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_168.png,92,168,False,False
/root/autodl-tmp/LiTS/volume-92_424.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_424.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_424.png,92,168,True,False
/root/autodl-tmp/LiTS/volume-92_680.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_680.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_680.png,92,168,False,False
/root/autodl-tmp/LiTS/volume-92_169.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_169.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_169.png,92,169,False,False
/root/autodl-tmp/LiTS/volume-92_425.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_425.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_425.png,92,169,True,False
/root/autodl-tmp/LiTS/volume-92_681.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_681.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_681.png,92,169,False,False
/root/autodl-tmp/LiTS/volume-92_170.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_170.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_170.png,92,170,False,False
/root/autodl-tmp/LiTS/volume-92_426.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_426.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_426.png,92,170,True,False
/root/autodl-tmp/LiTS/volume-92_682.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_682.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_682.png,92,170,False,False
/root/autodl-tmp/LiTS/volume-92_171.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_171.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_171.png,92,171,False,False
/root/autodl-tmp/LiTS/volume-92_427.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_427.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_427.png,92,171,True,False
/root/autodl-tmp/LiTS/volume-92_683.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_683.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_683.png,92,171,False,False
/root/autodl-tmp/LiTS/volume-92_172.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_172.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_172.png,92,172,False,False
/root/autodl-tmp/LiTS/volume-92_428.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_428.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_428.png,92,172,True,False
/root/autodl-tmp/LiTS/volume-92_684.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_684.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_684.png,92,172,False,False
/root/autodl-tmp/LiTS/volume-92_173.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_173.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_173.png,92,173,False,False
/root/autodl-tmp/LiTS/volume-92_429.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_429.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_429.png,92,173,True,False
/root/autodl-tmp/LiTS/volume-92_685.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_685.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_685.png,92,173,False,False
/root/autodl-tmp/LiTS/volume-92_174.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_174.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_174.png,92,174,False,False
/root/autodl-tmp/LiTS/volume-92_430.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_430.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_430.png,92,174,True,False
/root/autodl-tmp/LiTS/volume-92_686.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_686.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_686.png,92,174,False,False
/root/autodl-tmp/LiTS/volume-92_175.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_175.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_175.png,92,175,False,False
/root/autodl-tmp/LiTS/volume-92_431.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_431.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_431.png,92,175,True,False
/root/autodl-tmp/LiTS/volume-92_687.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_687.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_687.png,92,175,False,False
/root/autodl-tmp/LiTS/volume-92_176.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_176.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_176.png,92,176,False,False
/root/autodl-tmp/LiTS/volume-92_432.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_432.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_432.png,92,176,True,False
/root/autodl-tmp/LiTS/volume-92_688.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_688.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_688.png,92,176,False,False
/root/autodl-tmp/LiTS/volume-92_177.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_177.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_177.png,92,177,False,False
/root/autodl-tmp/LiTS/volume-92_433.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_433.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_433.png,92,177,True,False
/root/autodl-tmp/LiTS/volume-92_689.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_689.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_689.png,92,177,False,False
/root/autodl-tmp/LiTS/volume-92_178.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_178.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_178.png,92,178,False,False
/root/autodl-tmp/LiTS/volume-92_434.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_434.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_434.png,92,178,True,False
/root/autodl-tmp/LiTS/volume-92_690.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_690.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_690.png,92,178,False,False
/root/autodl-tmp/LiTS/volume-92_179.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_179.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_179.png,92,179,False,False
/root/autodl-tmp/LiTS/volume-92_435.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_435.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_435.png,92,179,True,False
/root/autodl-tmp/LiTS/volume-92_691.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_691.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_691.png,92,179,False,False
/root/autodl-tmp/LiTS/volume-92_180.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_180.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_180.png,92,180,False,False
/root/autodl-tmp/LiTS/volume-92_436.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_436.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_436.png,92,180,True,False
/root/autodl-tmp/LiTS/volume-92_692.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_692.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_692.png,92,180,False,False
/root/autodl-tmp/LiTS/volume-92_181.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_181.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_181.png,92,181,False,False
/root/autodl-tmp/LiTS/volume-92_437.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_437.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_437.png,92,181,True,False
/root/autodl-tmp/LiTS/volume-92_693.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_693.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_693.png,92,181,False,False
/root/autodl-tmp/LiTS/volume-92_182.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_182.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_182.png,92,182,False,False
/root/autodl-tmp/LiTS/volume-92_438.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_438.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_438.png,92,182,True,False
/root/autodl-tmp/LiTS/volume-92_694.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_694.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_694.png,92,182,False,False
/root/autodl-tmp/LiTS/volume-92_183.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_183.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_183.png,92,183,False,False
/root/autodl-tmp/LiTS/volume-92_439.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_439.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_439.png,92,183,True,False
/root/autodl-tmp/LiTS/volume-92_695.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_695.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_695.png,92,183,False,False
/root/autodl-tmp/LiTS/volume-92_184.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_184.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_184.png,92,184,False,False
/root/autodl-tmp/LiTS/volume-92_440.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_440.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_440.png,92,184,True,False
/root/autodl-tmp/LiTS/volume-92_696.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_696.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_696.png,92,184,False,False
/root/autodl-tmp/LiTS/volume-92_185.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_185.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_185.png,92,185,False,False
/root/autodl-tmp/LiTS/volume-92_441.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_441.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_441.png,92,185,True,False
/root/autodl-tmp/LiTS/volume-92_697.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_697.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_697.png,92,185,False,False
/root/autodl-tmp/LiTS/volume-92_186.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_186.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_186.png,92,186,False,False
/root/autodl-tmp/LiTS/volume-92_442.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_442.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_442.png,92,186,True,False
/root/autodl-tmp/LiTS/volume-92_698.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_698.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_698.png,92,186,False,False
/root/autodl-tmp/LiTS/volume-92_187.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_187.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_187.png,92,187,False,False
/root/autodl-tmp/LiTS/volume-92_443.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_443.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_443.png,92,187,True,False
/root/autodl-tmp/LiTS/volume-92_699.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_699.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_699.png,92,187,False,False
/root/autodl-tmp/LiTS/volume-92_188.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_188.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_188.png,92,188,False,False
/root/autodl-tmp/LiTS/volume-92_444.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_444.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_444.png,92,188,True,False
/root/autodl-tmp/LiTS/volume-92_700.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_700.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_700.png,92,188,False,False
/root/autodl-tmp/LiTS/volume-92_189.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_189.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_189.png,92,189,False,False
/root/autodl-tmp/LiTS/volume-92_445.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_445.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_445.png,92,189,True,False
/root/autodl-tmp/LiTS/volume-92_701.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_701.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_701.png,92,189,False,False
/root/autodl-tmp/LiTS/volume-92_190.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_190.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_190.png,92,190,False,False
/root/autodl-tmp/LiTS/volume-92_446.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_446.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_446.png,92,190,True,False
/root/autodl-tmp/LiTS/volume-92_702.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_702.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_702.png,92,190,False,False
/root/autodl-tmp/LiTS/volume-92_191.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_191.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_191.png,92,191,False,False
/root/autodl-tmp/LiTS/volume-92_447.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_447.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_447.png,92,191,True,False
/root/autodl-tmp/LiTS/volume-92_703.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_703.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_703.png,92,191,False,False
/root/autodl-tmp/LiTS/volume-92_192.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_192.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_192.png,92,192,False,False
/root/autodl-tmp/LiTS/volume-92_448.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_448.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_448.png,92,192,True,False
/root/autodl-tmp/LiTS/volume-92_704.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_704.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_704.png,92,192,False,False
/root/autodl-tmp/LiTS/volume-92_193.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_193.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_193.png,92,193,False,False
/root/autodl-tmp/LiTS/volume-92_449.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_449.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_449.png,92,193,True,False
/root/autodl-tmp/LiTS/volume-92_705.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_705.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_705.png,92,193,False,False
/root/autodl-tmp/LiTS/volume-92_194.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_194.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_194.png,92,194,False,False
/root/autodl-tmp/LiTS/volume-92_450.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_450.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_450.png,92,194,True,False
/root/autodl-tmp/LiTS/volume-92_706.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_706.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_706.png,92,194,False,False
/root/autodl-tmp/LiTS/volume-92_195.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_195.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_195.png,92,195,False,False
/root/autodl-tmp/LiTS/volume-92_451.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_451.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_451.png,92,195,True,False
/root/autodl-tmp/LiTS/volume-92_707.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_707.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_707.png,92,195,False,False
/root/autodl-tmp/LiTS/volume-92_196.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_196.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_196.png,92,196,False,False
/root/autodl-tmp/LiTS/volume-92_452.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_452.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_452.png,92,196,True,False
/root/autodl-tmp/LiTS/volume-92_708.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_708.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_708.png,92,196,False,False
/root/autodl-tmp/LiTS/volume-92_197.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_197.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_197.png,92,197,False,False
/root/autodl-tmp/LiTS/volume-92_453.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_453.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_453.png,92,197,True,False
/root/autodl-tmp/LiTS/volume-92_709.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_709.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_709.png,92,197,False,False
/root/autodl-tmp/LiTS/volume-92_198.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_198.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_198.png,92,198,False,False
/root/autodl-tmp/LiTS/volume-92_454.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_454.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_454.png,92,198,True,False
/root/autodl-tmp/LiTS/volume-92_710.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_710.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_710.png,92,198,False,False
/root/autodl-tmp/LiTS/volume-92_199.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_199.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_199.png,92,199,False,False
/root/autodl-tmp/LiTS/volume-92_455.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_455.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_455.png,92,199,True,False
/root/autodl-tmp/LiTS/volume-92_711.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_711.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_711.png,92,199,False,False
/root/autodl-tmp/LiTS/volume-92_200.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_200.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_200.png,92,200,False,False
/root/autodl-tmp/LiTS/volume-92_456.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_456.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_456.png,92,200,True,False
/root/autodl-tmp/LiTS/volume-92_712.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_712.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_712.png,92,200,False,False
/root/autodl-tmp/LiTS/volume-92_201.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_201.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_201.png,92,201,False,False
/root/autodl-tmp/LiTS/volume-92_457.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_457.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_457.png,92,201,True,False
/root/autodl-tmp/LiTS/volume-92_713.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_713.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_713.png,92,201,False,False
/root/autodl-tmp/LiTS/volume-92_202.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_202.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_202.png,92,202,False,False
/root/autodl-tmp/LiTS/volume-92_458.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_458.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_458.png,92,202,True,False
/root/autodl-tmp/LiTS/volume-92_714.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_714.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_714.png,92,202,False,False
/root/autodl-tmp/LiTS/volume-92_203.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_203.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_203.png,92,203,False,False
/root/autodl-tmp/LiTS/volume-92_459.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_459.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_459.png,92,203,True,True
/root/autodl-tmp/LiTS/volume-92_715.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_715.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_715.png,92,203,False,False
/root/autodl-tmp/LiTS/volume-92_204.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_204.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_204.png,92,204,False,False
/root/autodl-tmp/LiTS/volume-92_460.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_460.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_460.png,92,204,True,True
/root/autodl-tmp/LiTS/volume-92_716.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_716.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_716.png,92,204,False,False
/root/autodl-tmp/LiTS/volume-92_205.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_205.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_205.png,92,205,False,False
/root/autodl-tmp/LiTS/volume-92_461.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_461.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_461.png,92,205,True,True
/root/autodl-tmp/LiTS/volume-92_717.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_717.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_717.png,92,205,False,False
/root/autodl-tmp/LiTS/volume-92_206.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_206.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_206.png,92,206,False,False
/root/autodl-tmp/LiTS/volume-92_462.png,/root/autodl-tmp/LiTS/segmentation-92_livermask_462.png,/root/autodl-tmp/LiTS/segmentation-92_lesionmask_462.png,92,206,True,True
